,mean,Standard deviation
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.1, 5)",152.8,66.2528489953451
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.1, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.1, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.25, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.25, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.25, 3)",150.08,62.964065942408766
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.25, 5)",152.8,66.2528489953451
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.25, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.25, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.5, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.5, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.5, 3)",150.08,62.964065942408766
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.5, 5)",152.8,66.2528489953451
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.5, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.5, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.75, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.75, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.75, 3)",151.52,61.80687340417731
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.75, 5)",152.8,66.2528489953451
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.75, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 0.75, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1, 3)",151.52,61.80687340417731
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1, 5)",152.8,66.2528489953451
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1.5, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1.5, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1.5, 3)",151.52,61.80687340417731
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1.5, 5)",152.8,66.2528489953451
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1.5, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 1.5, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 2, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 2, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 2, 3)",151.52,61.80687340417731
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 2, 5)",152.8,66.2528489953451
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 2, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 2, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 3, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 3, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 3, 3)",151.52,61.80687340417731
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 3, 5)",152.8,66.2528489953451
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 3, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 1.75, 3, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.01, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.01, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.01, 3)",150.08,62.964065942408766
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.01, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.01, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.01, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.05, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.05, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.05, 3)",150.08,62.964065942408766
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.05, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.05, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.05, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.1, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.1, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.1, 3)",150.08,62.964065942408766
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.1, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.1, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.1, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.25, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.25, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.25, 3)",150.08,62.964065942408766
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.25, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.25, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.25, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.5, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.5, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.5, 3)",150.08,62.964065942408766
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.5, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.5, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.5, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.75, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.75, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.75, 3)",151.52,61.80687340417731
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.75, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.75, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 2, 0.75, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1, 3)",151.52,61.80687340417731
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1.5, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1.5, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1.5, 3)",151.52,61.80687340417731
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1.5, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1.5, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 2, 1.5, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 2, 2, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 2, 2, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 2, 2, 2, 3)",151.52,61.80687340417731
"('myopic_vpi_selection', 'moment_updating', 2, 2, 2, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 2, 2, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 2, 2, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 2, 3, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 2, 2, 3, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 2, 2, 3, 3)",151.52,61.80687340417731
"('myopic_vpi_selection', 'moment_updating', 2, 2, 3, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 2, 3, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 2, 3, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.01, 1)",150.76,32.3107164884965
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.01, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.01, 3)",148.72,63.53803270482964
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.01, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.01, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.01, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.05, 1)",150.76,32.3107164884965
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.05, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.05, 3)",148.72,63.53803270482964
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.05, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.05, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.05, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.1, 1)",150.76,32.3107164884965
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.1, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.1, 3)",148.72,63.53803270482964
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.1, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.1, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.1, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.25, 1)",150.76,32.3107164884965
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.25, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.25, 3)",148.72,63.53803270482964
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.25, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.25, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.25, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.5, 1)",150.76,32.3107164884965
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.5, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.5, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.5, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.5, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.5, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.75, 1)",150.76,32.3107164884965
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.75, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.75, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.75, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.75, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 5, 0.75, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1, 1)",150.76,32.3107164884965
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1.5, 1)",150.76,32.3107164884965
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1.5, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1.5, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1.5, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1.5, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 5, 1.5, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 5, 2, 1)",150.76,32.3107164884965
"('myopic_vpi_selection', 'moment_updating', 2, 5, 2, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 2, 5, 2, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 2, 5, 2, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 5, 2, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 5, 2, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 2, 5, 3, 1)",150.76,32.3107164884965
"('myopic_vpi_selection', 'moment_updating', 2, 5, 3, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 2, 5, 3, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 2, 5, 3, 5)",151.24,66.97926843434468
"('myopic_vpi_selection', 'moment_updating', 2, 5, 3, 10)",147.4,79.93522377525443
"('myopic_vpi_selection', 'moment_updating', 2, 5, 3, 20)",159.12,53.68375545730757
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.01, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.01, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.01, 3)",148.72,63.53803270482964
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.01, 5)",154.32,64.24373588140715
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.01, 10)",148.48,76.98577530946869
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.01, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.05, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.05, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.05, 3)",148.72,63.53803270482964
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.05, 5)",154.32,64.24373588140715
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.05, 10)",148.48,76.98577530946869
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.05, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.1, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.1, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.1, 3)",148.72,63.53803270482964
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.1, 5)",154.32,64.24373588140715
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.1, 10)",148.48,76.98577530946869
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.1, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.25, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.25, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.25, 3)",148.72,63.53803270482964
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.25, 5)",154.32,64.24373588140715
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.25, 10)",148.48,76.98577530946869
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.25, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.5, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.5, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.5, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.5, 5)",154.32,64.24373588140715
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.5, 10)",148.48,76.98577530946869
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.5, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.75, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.75, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.75, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.75, 5)",154.32,64.24373588140715
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.75, 10)",148.48,76.98577530946869
"('myopic_vpi_selection', 'moment_updating', 5, 2, 0.75, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1, 2)",156.88,48.97372356682714
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1, 5)",154.32,64.24373588140715
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1, 10)",148.48,76.98577530946869
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1.5, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1.5, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1.5, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1.5, 5)",154.32,64.24373588140715
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1.5, 10)",148.48,76.98577530946869
"('myopic_vpi_selection', 'moment_updating', 5, 2, 1.5, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 2, 2, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 5, 2, 2, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 5, 2, 2, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 5, 2, 2, 5)",154.32,64.24373588140715
"('myopic_vpi_selection', 'moment_updating', 5, 2, 2, 10)",148.48,76.98577530946869
"('myopic_vpi_selection', 'moment_updating', 5, 2, 2, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 2, 3, 1)",148.2,33.18373095358628
"('myopic_vpi_selection', 'moment_updating', 5, 2, 3, 2)",158.2,47.97874529414041
"('myopic_vpi_selection', 'moment_updating', 5, 2, 3, 3)",150.16,62.422867604748824
"('myopic_vpi_selection', 'moment_updating', 5, 2, 3, 5)",154.32,64.24373588140715
"('myopic_vpi_selection', 'moment_updating', 5, 2, 3, 10)",148.48,76.98577530946869
"('myopic_vpi_selection', 'moment_updating', 5, 2, 3, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.01, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.01, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.01, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.01, 5)",154.32,64.46128760736943
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.01, 10)",146.16,75.30932478783753
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.01, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.05, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.05, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.05, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.05, 5)",154.32,64.46128760736943
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.05, 10)",146.16,75.30932478783753
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.05, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.1, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.1, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.1, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.1, 5)",154.32,64.46128760736943
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.1, 10)",146.16,75.30932478783753
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.1, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.25, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.25, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.25, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.25, 5)",154.32,64.46128760736943
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.25, 10)",146.16,75.30932478783753
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.25, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.5, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.5, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.5, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.5, 5)",154.32,64.46128760736943
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.5, 10)",146.16,75.30932478783753
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.5, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.75, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.75, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.75, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.75, 5)",154.32,64.46128760736943
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.75, 10)",146.16,75.30932478783753
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 0.75, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1, 5)",154.32,64.46128760736943
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1, 10)",146.16,75.30932478783753
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1.5, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1.5, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1.5, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1.5, 5)",154.32,64.46128760736943
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1.5, 10)",146.28,75.24042530448642
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 1.5, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 2, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 2, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 2, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 2, 5)",154.32,64.46128760736943
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 2, 10)",146.28,75.24042530448642
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 2, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 3, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 3, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 3, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 3, 5)",154.32,64.46128760736943
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 3, 10)",146.28,75.24042530448642
"('myopic_vpi_selection', 'moment_updating', 5, 1.1, 3, 20)",157.04,58.695471716308745
"('myopic_vpi_selection', 'moment_updating', 5, 1.01, 0.01, 1)",152.48,53.84950881855841
"('myopic_vpi_selection', 'moment_updating', 5, 1.01, 0.01, 2)",154.72,56.61626621387178
"('myopic_vpi_selection', 'moment_updating', 5, 1.01, 0.01, 3)",151.04,61.68985654060155
"('myopic_vpi_selection', 'moment_updating', 5, 1.01, 0.01, 5)",155.0,64.08400736533258
"('myopic_vpi_selection', 'moment_updating', 5, 1.01, 0.01, 10)",146.28,75.24042530448642
